hospcode|hospname
8899210209530|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนแรด ตำบลดอนแรด จังหวัดสุรินทร์
8899210200268|โรงพยาบาลค่ายบางระจัน จังหวัดสิงห์บุรี
8899210201326|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่คลองเคียน จังหวัดอุทัยธานี
8899210202553|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปลาสวาย จังหวัดลำพูน
8899210203756|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแวง อำเภอสีคิ้ว จังหวัดนครราชสีมา
8899210204969|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านอ่างทอง ตำบลอ่างทอง จังหวัดประจวบคีรีขันธ์
8899210207412|โรงพยาบาลส่งเสริมสุขภาพตำบลเขารวก จังหวัดลพบุรี
8899210208616|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแก้วฟ้า ตำบลบ้านปรก จังหวัดสมุทรสงคราม
8899210209830|โรงพยาบาลส่งเสริมสุขภาพตำบลบางเสด็จ จังหวัดอ่างทอง
8899210210549|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโพธิ์ใหญ่ ตำบลโพธิ์ใหญ่ จังหวัดอุบลราชธานี
8899210200656|โรงพยาบาลปราสาท จังหวัดสุรินทร์
8899210201630|โรงพยาบาลส่งเสริมสุขภาพตำบลห้วยแก จังหวัดขอนแก่น
8899210202851|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านควนโพธิ์ ตำบลย่านตาขาว จังหวัดตรัง
8899210204072|โรงพยาบาลส่งเสริมสุขภาพตำบลนาป่า   ตำบลนาป่า จังหวัดเพชรบูรณ์
8899210205280|โรงพยาบาลส่งเสริมสุขภาพตำบลบางพระครู จังหวัดพระนครศรีอยุธยา
8899210206495|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองผือ จังหวัดมหาสารคาม
